Codigo;Descricao dos produtos;Preco_1;Preco_2;Preco_3;Preco_4;Preco_5;Preco_6
00000000003701;MANGUEIRA CRISTAL 3/8X1,00MM;2.05;1.70;0.00;0.00;0.00
00000000003703;MANGUEIRA CRISTAL 5/8X2,0MM;4.25;3.55;0.00;0.00;0.00
00000000003706;MANGUEIRA ENT. MAQ DE LAVAR 1,40MT;9.20;7.65;0.00;0.00;0.00
00000000003707;MANGUEIRA P/USO GERAL 3/8 METRO;6.95;5.95;0.00;0.00;0.00
00000000003708;MANGUEIRA P/JARDIM TRANCADA COLORIDA 10 MT;25.05;20.90;0.00;0.00;0.00
00000000003710;MANGUEIRA P/GAS 1,25 MT;9.49;7.90;0.00;0.00;0.00
00000000003711;MANGUEIRA P/JARDIM TRANCADA COLORIDA 20 MT;46.99;38.90;0.00;0.00;0.00
00000000003713;MANGUEIRA P/JARDIM TRANCADA COLORIDA 15 MT;36.10;29.90;0.00;0.00;0.00
00000000003714;MANGUEIRA P/ DUCHA/CHUVEIRO 5/16X1,0;1.40;1.15;0.00;0.00;0.00
00000000003715;MANGUEIRA RF P2 ALTA PRESSAO SUZAN;34.55;28.90;0.00;0.00;0.00
00000000003716;MANGUEIRA RG P13 ALTA PRESSAO SUZAN;34.55;28.90;0.00;0.00;0.00
00000000003717;MANGUEIRA CRISTAL TRANCADA 1/2 X 2.00;4.75;3.95;0.00;0.00;0.00
00000000003718;MANGUEIRA CRISTAL TRANCADA 3/4 X 2.3;9.99;6.45;0.00;0.00;0.00
00000000003719;MANGUEIRA P/AR COMPRIMIDO PT300 1/4;4.46;3.70;0.00;0.00;0.00
00000000003720;MANGUEIRA P/AR COMPRIMIDO PT300 5/16;5.81;4.85;0.00;0.00;0.00
00000000003728;SIKA MANTA ASFALTICA 2 MM C/ 10 M;271.24;226.05;0.00;0.00;0.00
00000000003729;CARPLAST MANTA FIBRA VIDRO 320GR CA049;26.00;21.90;0.00;0.00;0.00
00000000003730;MANTA LIQUIDA QUARTZOLIT BALDE 18 KG;256.99;214.49;0.00;0.00;0.00
00000000003731;MANTA LIQUIDA QUARTZOLIT GALAO 4,5 KG;79.10;65.90;0.00;0.00;0.00
00000000003733;MAO FRANCESA 30 CM;9.60;8.00;0.00;0.00;0.00
00000000003734;MAQUINA DE SOLDA FOXLUX FXTS-250;598.80;499.90;0.00;0.00;0.00
00000000003736;MARI BACIA CONVENCIONAL GARDENIA BEGE;119.90;99.90;0.00;0.00;0.00
00000000003737;MARI BACIA CONVENCIONAL GARDENIA BRANCA;93.25;72.52;0.00;0.00;0.00
00000000003738;MARI BACIA CONVENCIONAL GARDENIA CINZA;119.90;99.90;0.00;0.00;0.00
00000000003739;MARI BACIA CONVENCIONAL GARDENIA PRETA;119.90;99.90;0.00;0.00;0.00
00000000003740;MARI BACIA P/ ACOPLAR GARDENIA  BEGE;114.75;95.60;0.00;0.00;0.00
00000000003741;MARI BACIA P/ ACOPLAR GARDENIA PRETA;115.95;96.60;0.00;0.00;0.00
00000000003742;MARI BACIA P/ACOPLAR GARDENIA BRANCA;98.85;89.90;81.30;0.00;0.00
00000000003743;MARI BACIA PARA ACOPLAR GARDENIA CINZA;114.75;95.60;0.00;0.00;0.00
00000000003744;MARI CAIXA P/ ACOPLAR GARDENIA ACION SIMP BRANCA;118.35;108.50;98.60;0.00;0.00
00000000003745;MARI CAIXA P/ ACOPLAR GARDENIA BEGE SIMPLES;173.15;154.30;0.00;0.00;0.00
00000000003746;MARI CAIXA P/ ACOPLAR GARDENIA CINZA SIMPLES;173.15;154.30;0.00;0.00;0.00
00000000003747;MARI CAIXA P/ ACOPLAR GARDENIA DUPLO ACION PRETA;201.96;168.30;0.00;0.00;0.00
00000000003748;MARI COLUNA P/ LAVAT GARDENIA BRANCA;54.72;45.60;0.00;0.00;0.00
00000000003749;MARI COLUNA P/ LAVAT GARDENIA PRETA;66.25;50.25;0.00;0.00;0.00
00000000003750;MARI COLUNA P/LAVAT GARDENIA BEGE;60.30;50.25;0.00;0.00;0.00
00000000003751;MARI COLUNA P/LAVATORIO GARDENIA CINZA;60.30;50.25;0.00;0.00;0.00
00000000003752;MARI COLUNA PARA TANQUE 18 LITROS;80.46;67.05;0.00;0.00;0.00
00000000003753;MARI LAVATORIO P/ COLUNA CINZA;67.70;56.40;0.00;0.00;0.00
00000000003754;MARI LAVATORIO P/ COLUNA GARDENIA BRANCO;61.56;51.30;0.00;0.00;0.00
00000000003755;MARI LAVATORIO P/ COLUNA GARDENIA PRETO;74.55;62.11;0.00;0.00;0.00
00000000003756;MARI LAVATORIO P/COLUNA GRADENIA BEGE;67.70;56.40;0.00;0.00;0.00
00000000003757;MARI LAVATORIO SUSP SEM FURO GARDENIA BEGE;51.65;43.05;0.00;0.00;0.00
00000000003758;MARI LAVATORIO SUSP SEM FURO GARDENIA BRANCO;47.00;39.15;0.00;0.00;0.00
00000000003759;MARI LAVATORIO SUSP SEM FURO GARDENIA CINZA;51.65;43.05;0.00;0.00;0.00
00000000003760;MARI LAVATORIO SUSP SEM FURO GARDENIA PRETO;57.00;47.44;0.00;0.00;0.00
00000000003761;MARI TANQUE 18 LITROS BRANCO;339.42;282.85;0.00;0.00;0.00
00000000003762;MARRETA DE ACO C/CABO 1 1/2  KG;43.50;36.25;0.00;0.00;0.00
00000000003763;MARRETA DE ACO C/CABO 1 KG;26.35;21.95;0.00;0.00;0.00
00000000003764;MARRETA DE ACO C/CABO 3 KG;79.80;66.50;0.00;0.00;0.00
00000000003765;MARRETA DE ACO C/ CABO 2 KG;52.70;43.90;0.00;0.00;0.00
00000000003766;MARRETA DE ACO C/ CABO 5 KG;140.30;116.90;0.00;0.00;0.00
00000000003767;MARRETA DE ACO C/ CABO 1/2 KG;18.60;15.50;0.00;0.00;0.00
00000000003768;IRWIN MARTELO DE BOLA IRWIN;53.00;44.20;0.00;0.00;0.00
00000000003771;IRWIN MARTELO PROFISSIONAL 29MM;59.88;49.90;0.00;0.00;0.00
00000000003772;LOYAL MARTELO 25MM;25.52;21.25;0.00;0.00;0.00
00000000003773;LOYAL MARTELO 27MM;29.44;24.55;0.00;0.00;0.00
00000000003774;LOYAL MARTELO 29MM;29.25;24.35;0.00;0.00;0.00
00000000003777;SAO ROMAO MARTELO C/ 1 CORTE;32.45;27.04;0.00;0.00;0.00
00000000003778;SAO ROMAO MARTELO C/PONTEIRO;36.50;30.40;0.00;0.00;0.00
00000000003779;SPARTA MARTELO 20MM;15.77;13.14;0.00;0.00;0.00
00000000003780;SPARTA MARTELO 25MM;25.50;20.90;0.00;0.00;0.00
00000000003783;MASCARA P/SOLDADOR ESCUDO;19.89;16.55;0.00;0.00;0.00
00000000003784;MASCARA P/SOLDADOR VISOR FIXO;27.50;22.90;0.00;0.00;0.00
00000000003785;MASSA ACRILICA 1/4 GLADIADOR;8.91;7.42;0.00;0.00;0.00
00000000003786;GLADIADOR MASSA ACRILICA BRANCA 1/4;15.54;12.95;0.00;0.00;0.00
00000000003787;GLADIADOR MASSA ACRILICA GALAO ;47.61;16.45;0.00;0.00;0.00
00000000003788;IBERE MASSA BRANCA 400GR ;12.75;10.60;0.00;0.00;0.00
00000000003789;IBERE MASSA CINZA 400GR;12.75;10.60;0.00;0.00;0.00
00000000003791;GLADIADOR MASSA CORRIDA GL;15.85;13.20;0.00;0.00;0.00
00000000003793;VIAPOL MASSA P/MADEIRA F 12  MOGNO 200G;13.70;11.40;0.00;0.00;0.00
00000000003794;VIAPOL MASSA P/MADEIRA F 12 BRANCA 200 G;13.77;11.48;0.00;0.00;0.00
00000000003795;VIAPOL MASSA P/MADEIRA VIAPOL F 12 IMBUIA 200G;13.77;11.48;0.00;0.00;0.00
00000000003796;MASSA PVA GALAO GLADIADOR;15.80;13.17;0.00;0.00;0.00
00000000003797;LACXE MASSA ZARCAO 250G;8.88;6.30;0.00;0.00;0.00
00000000003799;KROMAX MATA BARATA GEL;13.58;11.32;0.00;0.00;0.00
00000000003800;KROMAX MATA FORMIGA GEL;13.58;11.32;0.00;0.00;0.00
00000000003802;MAX ESCOVA DE ACO 3 FILEIRAS;5.90;4.92;0.00;0.00;0.00
00000000003813;CENSI MECANISMO P/CX ACOPLADA UNIVERSAL ENT/ SAÍDA 9563 SUP;108.27;90.25;0.00;0.00;0.00
00000000003825;BUCHA DE METAL 3/4X1/2;5.70;4.75;0.00;0.00;0.00
00000000003826;JOELHO DE METAL 90 - 1/2;7.60;6.30;0.00;0.00;0.00
00000000003827;JOELHO DE METAL 90-  3/4;11.85;9.85;0.00;0.00;0.00
00000000003828;JOELHO DE METAL 90 - 3/4 X 1/2;14.25;11.85;0.00;0.00;0.00
00000000003829;LUVA DE METAL 1/2;8.25;6.85;0.00;0.00;0.00
00000000003830;LUVA DE METAL 3/4;11.90;9.90;0.00;0.00;0.00
00000000003831;LUVA DE METAL 3/4X1/2;14.30;11.90;0.00;0.00;0.00
00000000003833;NIPLE DE METAL 3/4;12.25;10.20;0.00;0.00;0.00
00000000003834;TEE DE METAL 1/2;14.60;12.49;0.00;0.00;0.00
00000000003835;TEE DE METAL 3/4;18.90;15.75;0.00;0.00;0.00
00000000003836;UNIAO DE METAL 3/4;40.75;33.95;0.00;0.00;0.00
00000000003840;METRO BAMBU C/1 M;3.58;2.98;0.00;0.00;0.00
00000000003841;MOMFORT METRO PLASTICO C/ 2 METROS;12.75;10.65;0.00;0.00;0.00
00000000003842;METRO NATURAL BRASIL C/ 2 METROS;19.95;16.60;0.00;0.00;0.00
00000000003843;MGM ARMARIO NAPOLI 80 X 52;567.32;472.80;0.00;0.00;0.00
00000000003844;MGM ARMARIO VALENCIA 80X52;515.54;429.65;0.00;0.00;0.00
00000000003845;MGM CONJ. VALENCIA CORES;553.70;461.45;0.00;0.00;0.00
00000000003846;FOXLUX FILTRO DE LINHA ADSL P/INTERNET 2 SAIDAS ;29.95;24.95;0.00;0.00;0.00
00000000003850;MICTORIO SANTA CLARA;298.80;249.02;0.00;0.00;0.00
00000000003851;MINI ARCO DE SERRA JAPONES;8.60;7.15;0.00;0.00;0.00
00000000003853;MM CONJ BARCELONA 60 CARV/BRANCO;501.99;418.30;0.00;0.00;0.00
00000000003854;MM CONJ BARCELONA 60 CARVALHO/AMARELO;501.99;418.30;0.00;0.00;0.00
00000000003855;MM CONJ BARCELONA 60 CARVALHO/PRETO;501.99;418.30;0.00;0.00;0.00
00000000003856;MM CONJ BARCELONA 60 CARVALHO/VERMELHO;501.10;418.30;465.38;454.60;408.43
00000000003857;MM CONJ CAMELIA 60 VIDR/CORES;1027.29;856.14;975.51;952.91;856.14
00000000003858;MM CONJ FORTY 40 BRANCO / PRETO;175.20;145.96;0.00;0.00;0.00
00000000003859;MM CONJ FORTY 40 BRANCO/AMARELO;175.20;145.96;0.00;0.00;0.00
00000000003860;MM CONJ FORTY 40 BRANCO/BRANCO;175.20;145.96;0.00;0.00;0.00
00000000003861;MM CONJ FORTY 40 BRANCO/CARVALHO;175.20;145.96;0.00;0.00;0.00
00000000003862;MM CONJ FORTY 40 BRANCO/VERMELHO;175.20;145.96;0.00;0.00;0.00
00000000003863;MM CONJ FORTY 40 CARVALHO/AMARELO;175.20;145.96;0.00;0.00;0.00
00000000003864;MM CONJ FORTY 40 CARVALHO/BRANCO;175.20;145.96;0.00;0.00;0.00
00000000003865;MM CONJ FORTY 40 CARVALHO/PRETO;175.20;145.96;0.00;0.00;0.00
00000000003866;MM CONJ FORTY 40 CARVALHO/VERMELHO;175.20;145.96;0.00;0.00;0.00
00000000003869;MM CONJ MADRI 60 CARVALHO/AMARELO;514.10;428.49;0.00;0.00;0.00
00000000003870;MM CONJ MADRI 60 CARVALHO/BRANCO;514.10;428.49;429.83;419.87;377.23
00000000003871;MM CONJ MADRI 60 CARVALHO/PRETO;514.10;428.49;0.00;0.00;0.00
00000000003872;MM CONJ MADRI 60 CARVALHO/VERMELHO;514.10;428.49;429.83;419.87;377.23
00000000003874;MOITAO P/SECADOR TRIFIX DUPLO;2.66;2.20;0.00;0.00;0.00
00000000003875;MOITAO P/SECADOR TRIFIX SIMPLES;2.21;1.84;0.00;0.00;0.00
00000000003877;MOLA P/PORTA COIMBRA AUTOMATICA 453;295.90;246.50;0.00;0.00;0.00
00000000003881;MONTANA OBTURADOR VARETA BRANCO;59.80;49.80;0.00;0.00;0.00
00000000003882;MONTANA BOIA BRASILIT;43.20;36.00;0.00;0.00;0.00
00000000003883;MONTANA BOIA ANTIGA;101.90;84.90;0.00;0.00;0.00
00000000003885;MPS 1162 TORN PIA PAREDE C43;239.90;199.90;0.00;0.00;0.00
00000000003897;MPS1388KIT  BANH 5 PÇAS FERR;58.45;48.71;55.50;54.22;48.71
00000000003901;MPS2217KIT  BANH 5 PÇAS ALUMINIO;232.00;193.35;220.31;215.20;193.35
00000000003905;MS 263/Z ASTRA SAIDA DGUA;57.60;48.00;0.00;0.00;0.00
00000000003906;MS243/C ASTRA SAIDA DGUA;56.04;46.70;0.00;0.00;0.00
00000000003907;MS280/C ASTRA SAIDA DGUA;58.20;48.50;0.00;0.00;0.00
00000000003908;MU/E  KIT COMP ACION LAT;156.00;130.01;0.00;0.00;0.00
00000000003909;MU/K KIT COMP ACION EXT;156.00;130.01;0.00;0.00;0.00
00000000003910;GUEPAR MULTIMETRO DIGITAL ;37.80;31.50;0.00;0.00;0.00
00000000003912;NAMBEI CABINHO FLEX 750V 1.50MM BRANCO;135.99;113.49;0.00;0.00;0.00
00000000003913;NAMBEI CABINHO FLEX 750V 1.50MM PRETO;135.99;113.49;0.00;0.00;0.00
00000000003915;NAMBEI CABINHO FLEX 750V 1.50MM VERMELHO;135.99;113.49;0.00;0.00;0.00
00000000003917;NAMBEI CABINHO FLEX 750V 10.00MM PRETO;873.90;728.49;0.00;0.00;0.00
00000000003918;NAMBEI CABINHO FLEX 750V 10.00MM PT;7.68;6.40;0.00;0.00;0.00
00000000003920;NAMBEI CABINHO FLEX 750V 2.50MM AMARELO;225.10;187.90;0.00;0.00;0.00
00000000003922;NAMBEI CABINHO FLEX 750V 2.50MM AZUL;225.10;187.90;0.00;0.00;0.00
00000000003924;NAMBEI CABINHO FLEX 750V 2.50MM BRANCO;225.10;187.90;0.00;0.00;0.00
00000000003925;NAMBEI CABINHO FLEX 750V 2.50MM PRETO;225.10;187.90;0.00;0.00;0.00
00000000003928;NAMBEI CABINHO FLEX 750V 2.50MM VERDE;225.10;187.90;0.00;0.00;0.00
00000000003929;NAMBEI CABINHO FLEX 750V 2.50MM VERMELHO;225.10;187.90;0.00;0.00;0.00
00000000003932;NAMBEI CABINHO FLEX 750V 4.00MM AZUL;380.10;316.90;0.00;0.00;0.00
00000000003934;NAMBEI CABINHO FLEX 750V 4.00MM BRANCO;380.10;316.90;0.00;0.00;0.00
00000000003935;NAMBEI CABINHO FLEX 750V 4.00MM PRETO;380.10;316.90;0.00;0.00;0.00
00000000003938;NAMBEI CABINHO FLEX 750V 4.00MM VERDE;380.10;316.90;0.00;0.00;0.00
00000000003939;NAMBEI CABINHO FLEX 750V 4.00MM VERMELHO;380.10;316.90;0.00;0.00;0.00
00000000003941;NAMBEI CABINHO FLEX 750V 6.00MM PRETO;566.30;471.90;0.00;0.00;0.00
00000000003943;FIO PARALELO 2 X 0,50 MM METRO;1.70;1.40;0.00;0.00;0.00
00000000003973;NIPLE DE METAL 1/2;9.10;7.55;0.00;0.00;0.00
00000000003974;BRASFORT NIVEL DE ALUMINIO 30 CM;14.70;12.25;0.00;0.00;0.00
00000000003977;MAX NIVEL MADEIRA 30 CM;21.15;17.60;0.00;0.00;0.00
00000000003978;KALA NIVEL TORPEDO C/BASE MAGNETICA 9  220MM;13.80;11.50;0.00;0.00;0.00
00000000003980;NUMERO RESIDENCIAL COLONIAL 3;18.60;15.50;0.00;0.00;0.00
00000000003981;NUMERO RESIDENCIAL COLONIAL  0;17.40;14.50;0.00;0.00;0.00
00000000003982;NUMERO RESIDENCIAL COLONIAL 1;17.40;14.50;0.00;0.00;0.00
00000000003983;NUMERO RESIDENCIAL COLONIAL 2;17.40;14.50;0.00;0.00;0.00
00000000003984;NUMERO RESIDENCIAL COLONIAL 4;17.40;14.50;0.00;0.00;0.00
00000000003985;NUMERO RESIDENCIAL COLONIAL 5;18.60;15.50;0.00;0.00;0.00
00000000003986;NUMERO RESIDENCIAL COLONIAL 6;17.40;14.50;0.00;0.00;0.00
00000000003987;NUMERO RESIDENCIAL COLONIAL 7;17.40;14.50;0.00;0.00;0.00
00000000003988;NUMERO RESIDENCIAL COLONIAL 8;17.40;14.50;15.87;15.50;13.93
00000000003989;NYLON P/ ROÇADEIRA O METRO;0.96;0.80;0.00;0.00;0.00
00000000003990;OBTURADOR C/CORRENTE KSOU;17.80;14.85;0.00;0.00;0.00
00000000003991;OBTURADOR S/CORRENTE KSO;12.95;10.75;0.00;0.00;0.00
00000000003992;OCULOS P/ PROTECAO INCOLOR;9.50;7.90;0.00;0.00;0.00
00000000003993;OCULOS P/PROTECAO FUME ;7.15;5.95;0.00;0.00;0.00
00000000003994;OLEO SINGER  100 ML;7.20;5.99;0.00;0.00;0.00
00000000003997;OVERTIME ORGANIZADOR DE FIOS JAP. 1 MT BCO;8.85;7.35;0.00;0.00;0.00
00000000003999;OUROLUX LAMPADA LED  9W 20031;10.45;8.70;0.00;0.00;0.00
00000000004000;OUROLUX LAMPADA LED 6W 20020/20022;8.30;7.60;6.90;0.00;0.00
00000000004009;OVERTIME CANTONEIRA MOVEIS 1 BICROMATIZADA;0.65;0.55;0.00;0.00;0.00
00000000004010;OVERTIME CANTONEIRA MOVEIS 1.1/2 BICROMATIZADA;1.10;0.90;0.00;0.00;0.00
00000000004011;OVERTIME CANTONEIRA MOVEIS 2 BICROMATIZADA;1.35;1.10;0.00;0.00;0.00
00000000004013;TRAMONTINA PA BICO CABO PLASTICO;34.96;29.15;0.00;0.00;0.00
00000000004014;METISA PA BICO CABO PLASTICO 5;50.76;42.30;0.00;0.00;0.00
00000000004015;PA P/LIXO ARTEX;8.52;7.10;0.00;0.00;0.00
00000000004016;TRAMONTINA PA QUADRADA CABO PLASTICO;35.90;29.90;0.00;0.00;0.00
00000000004017;METISA PA QUADRADA N5 CABO PLASTICO ;59.90;49.90;0.00;0.00;0.00
00000000004018;PADO CADEADO  60MM;59.98;49.99;56.96;55.64;49.99
00000000004019;PADO CADEADO 20 MM;13.30;11.05;0.00;0.00;0.00
00000000004020;PADO CADEADO 25MM;19.90;16.60;0.00;0.00;0.00
00000000004021;PADO CADEADO 30 MM;23.30;19.40;0.00;0.00;0.00
00000000004022;PADO CADEADO 35 MM;28.75;23.95;0.00;0.00;0.00
00000000004023;PADO CADEADO 40 MM;32.60;27.15;0.00;0.00;0.00
00000000004024;PADO CADEADO 50MM;46.70;38.90;0.00;0.00;0.00
00000000004028;PAPAIZ CADEADO 20 MM;18.30;15.25;0.00;0.00;0.00
00000000004029;PAPAIZ CADEADO 25 MM;10.22;17.35;0.00;0.00;0.00
00000000004030;PAPAIZ CADEADO 30 MM;24.25;20.25;0.00;0.00;0.00
00000000004031;PAPAIZ CADEADO 35 MM;28.30;23.60;0.00;0.00;0.00
00000000004032;PAPAIZ CADEADO 40 MM;35.70;29.75;0.00;0.00;0.00
00000000004033;PAPAIZ CADEADO 45 MM;43.70;36.40;0.00;0.00;0.00
00000000004037;BLACK DECKER PARAFUSADEIRA BATERIA 4,8V;218.50;182.49;0.00;0.00;0.00
00000000004040;PARAFUSO P/TELHA 5/16X85 ;1.65;1.35;0.00;0.00;0.00
00000000004041;PARAFUSO SEXTAVADO 1/4X65;0.99;0.80;0.00;0.00;0.00
00000000004042;PARAFUSO P/TELHA 5/16X110 ;1.80;1.50;0.00;0.00;0.00
00000000004043;PARAFUSO P/TELHA 5/16X130;2.55;2.10;0.00;0.00;0.00
00000000004044;PARAFUSO P/TELHA 5/16X150;2.50;2.10;0.00;0.00;0.00
00000000004045;PARAFUSO P/TELHA 5/16X165;2.89;2.40;0.00;0.00;0.00
00000000004046;PARAFUSO P/TELHA 5/16X180;3.23;2.65;0.00;0.00;0.00
00000000004047;PARAFUSO P/TELHA 5/16X220;2.70;2.25;0.00;0.00;0.00
00000000004048;PARAFUSO P/TELHA 5/16X230;4.07;3.30;0.00;0.00;0.00
00000000004049;PARAFUSO P/BUCHA 5 - 3,5X3,0 ;0.25;0.20;0.00;0.00;0.00
00000000004050;PARAFUSO P/TELHA 5/16X310;3.97;3.31;0.00;0.00;0.00
00000000004051;PARAFUSO P/BUCHA 7 - 4,2X40;0.72;0.30;0.00;0.00;0.00
00000000004052;PARAFUSO P/BUCHA 8 - 4,8X5,0 ;0.52;0.40;0.00;0.00;0.00
00000000004053;PARAFUSO P/BUCHA 10 - 5.5X6,5;0.80;0.65;0.00;0.00;0.00
00000000004054;PARAFUSO P/BUCHA 12 - 6.1X75;1.10;0.90;0.00;0.00;0.00
00000000004057;PARAFUSO P/SANITARIO B12 CARTELA C/ 2;11.90;9.90;0.00;0.00;0.00
00000000004059;PARAFUSO P/SANITARIO B8 CARTELA C/ 2;6.75;5.60;0.00;0.00;0.00
00000000004060;PARAFUSO P/PRECON COL PVC 2 1/2;1.70;1.40;0.00;0.00;0.00
00000000004061;PARAFUSO P/PRECON COL  PVC 3 1/2;2.40;2.00;0.00;0.00;0.00
00000000004062;PARAFUSO P/PRECON MINI ONDA;3.12;2.60;0.00;0.00;0.00
00000000004066;PARAFUSO P/SANITARIO B10 CARTELA C/2 ;9.50;7.90;0.00;0.00;0.00
00000000004067;PARAFUSO ROSCA MAQUINA 3/16 X 1;0.45;0.35;0.00;0.00;0.00
00000000004068;PARAFUSO SEXTAVADO 5/16X75;1.00;0.85;0.00;0.00;0.00
00000000004069;ARTVARAL PASSA FIO 20 MT;13.17;10.98;0.00;0.00;0.00
00000000004070;ARTVARAL PASSA FIO 10 MT;12.61;9.90;0.00;0.00;0.00
00000000004071;ARTVARAL PASSA FIO 15 MT;15.40;12.90;0.00;0.00;0.00
00000000004072;PASTA FUZETTO ROSA DESENGRAXANTE;4.80;3.95;0.00;0.00;0.00
00000000004073;PASTA P/LIMPEZA LIMP TEK 500G;9.52;7.95;0.00;0.00;0.00
00000000004074;PASTA P/SOLDA EM POTE C/110G;8.65;7.20;0.00;0.00;0.00
00000000004075;PASTILHA  MINI MONDRIAN 22;34.26;28.55;0.00;0.00;0.00
00000000004076;PASTILHA  MIX 3 CRIS;20.64;17.20;0.00;0.00;0.00
00000000004077;PASTILHA  SUBWAY 01;34.26;28.55;0.00;0.00;0.00
00000000004078;PASTILHA MINI SUBWAY 03;20.64;17.20;0.00;0.00;0.00
00000000004079;PASTILHA MINI SUBWAY 04;20.64;17.20;0.00;0.00;0.00
00000000004080;PASTILHA MINI SUBWAY 05;20.64;17.20;0.00;0.00;0.00
00000000004081;PASTILHA MINI SUBWAY 07;20.64;17.20;0.00;0.00;0.00
00000000004082;PASTILHA MIX-2CRIS;20.64;17.20;0.00;0.00;0.00
00000000004083;PASTILHA MONDIAM ASHG01-201;20.64;17.20;0.00;0.00;0.00
00000000004084;PASTILHA MONDIAM ASHG01-212;20.64;17.20;0.00;0.00;0.00
00000000004085;PASTILHA MONDIAM ASHG1-236;20.64;17.20;0.00;0.00;0.00
00000000004087;PASTILHAS TECNOGRES BR10100 10X10 LARANJA CX 1.44M ;23.90;19.90;0.00;0.00;0.00
00000000004088;PASTILHAS TECNOGRES BR10030 10X10 CINZA CL CX 1.44M;23.90;19.90;0.00;0.00;0.00
00000000004089;PASTILHAS TECNOGRES BR10040 10X10 CINZA ESC CX 1.44M;23.90;19.90;0.00;0.00;0.00
00000000004090;PASTILHAS TECNOGRES BR10060 10X10 BEGE CX 1.44M;23.90;19.90;0.00;0.00;0.00
00000000004091;PASTILHAS TECNOGRES BR10090 10X10 AMARELO CX 1.44M;23.90;19.90;0.00;0.00;0.00
00000000004092;PASTILHAS TECNOGRES BR10150 10X10 VERDE ESC CX 1.44M;23.90;19.90;0.00;0.00;0.00
00000000004096;SAO ROMAO PE DE CABRA 60 CM;45.50;37.90;0.00;0.00;0.00
00000000004098;PECA MACARANDUBA  6X10 C/ 1,00M;31.00;25.85;0.00;0.00;0.00
00000000004099;PECA MACARANDUBA  6X10 C/ 2,00M;62.00;51.65;0.00;0.00;0.00
00000000004100;PECA MACARANDUBA  6X10 C/ 2,50M;77.50;64.60;0.00;0.00;0.00
00000000004101;PECA MACARANDUBA  6X10 C/ 3,00M;92.95;77.50;0.00;0.00;0.00
00000000004102;PECA MACARANDUBA  6X10 C/ 3,50M;108.50;90.40;0.00;0.00;0.00
00000000004103;PECA MACARANDUBA  6X10 C/ 4,00M;124.05;103.35;0.00;0.00;0.00
00000000004104;PECA MACARANDUBA  6X10 C/ 4,50M;139.50;116.25;0.00;0.00;0.00
00000000004105;PECA MACARANDUBA  6X10 C/ 5,00M;154.99;129.15;0.00;0.00;0.00
00000000004106;PECA MACARANDUBA  6X10 C/ 5,50M;170.50;142.05;0.00;0.00;0.00
00000000004107;PECA MACARANDUBA  6X10 C/ 6,00M;186.00;155.00;0.00;0.00;0.00
00000000004108;PECA MACARANDUBA  6X10 C/ 6,50M;241.80;201.50;0.00;0.00;0.00
00000000004109;PECA MACARANDUBA  6X10 C/ 7,00M;260.35;217.00;0.00;0.00;0.00
00000000004111;PECA MACARANDUBA  6X12,5 C/ 1,00M;43.30;36.10;0.00;0.00;0.00
00000000004112;PECA MACARANDUBA 6X12,5 C/ 1,50M;64.95;54.10;0.00;0.00;0.00
00000000004113;PECA MACARANDUBA  6X12,5 C/ 2,00M;86.60;72.15;0.00;0.00;0.00
00000000004114;PECA MACARANDUBA  6X12,5 C/ 2,50M;108.25;90.20;0.00;0.00;0.00
00000000004115;PECA MACARANDUBA  6X12,5 C/ 3,00M;129.90;108.25;0.00;0.00;0.00
00000000004116;PECA MARACANDUBA  6X14 C/ 3,50M;151.55;126.30;0.00;0.00;0.00
00000000004117;PECA MACARANDUBA  6X12,5 C/ 4,00M;173.20;144.30;0.00;0.00;0.00
00000000004118;PECA MACARANDUBA  6X12,5 C/ 4,50M;194.00;162.35;0.00;0.00;0.00
00000000004119;PECA MACARANDUBA  6X12,5 C/ 5,00M;216.50;180.40;0.00;0.00;0.00
00000000004120;PECA MACARANDUBA  6X12,5 C/ 5,50M;238.10;198.40;0.00;0.00;0.00
00000000004121;PECA MACARANDUBA  6X12,5 C/ 6,00M;259.75;216.45;0.00;0.00;0.00
00000000004122;PECA MACARANDUBA  6X12,5 C/ 6,50M;337.70;281.40;0.00;0.00;0.00
00000000004123;PECA MACARANDUBA  6X12,5 C/ 7,00M;363.70;303.10;0.00;0.00;0.00
00000000004125;PECA MACARANDUBA  6X20 C/ 1,00M;62.00;51.70;0.00;0.00;0.00
00000000004126;PECA MACARANDUBA  6X20 C/ 1,50M;93.00;77.50;0.00;0.00;0.00
00000000004127;PECA MACARANDUBA  6X20 C/ 2,00M;124.00;103.35;0.00;0.00;0.00
00000000004128;PECA MACARANDUBA  6X20 C/ 2,50M;155.00;129.15;0.00;0.00;0.00
00000000004129;PECA MACARANDUBA  6X20 C/ 3,00M;186.00;155.00;0.00;0.00;0.00
00000000004130;PECA MACARANDUBA  6X20 C/ 3,50M;217.00;180.85;0.00;0.00;0.00
00000000004131;PECA MACARANDUBA  6X20 C/ 4,00M;248.00;206.65;0.00;0.00;0.00
00000000004132;PECA MACARANDUBA  6X20 C/ 4,50M;279.00;232.50;0.00;0.00;0.00
00000000004133;PECA MACARANDUBA  6X20 C/ 5,00M;309.95;258.30;0.00;0.00;0.00
00000000004134;PECA MACARANDUBA  6X20 C/ 5,50M;340.95;284.15;0.00;0.00;0.00
